Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130431.1	827083	827553	2	minus	hypothetical protein			protein-coding			WP_010657691.1	hypothetical protein	156	QYR01_RS14550
NZ_CP130431.1	827555	828775	2	minus	tryptophan synthase subunit beta	trpB		protein-coding			WP_010657692.1	tryptophan synthase subunit beta	406	QYR01_RS14555
NZ_CP130431.1	828789	829457	2	minus	phosphoribosylanthranilate isomerase			protein-coding			WP_010657693.1	phosphoribosylanthranilate isomerase	222	QYR01_RS14560
NZ_CP130431.1	829513	830151	2	minus	YdcF family protein			protein-coding			WP_010657694.1	YdcF family protein	212	QYR01_RS14565
NZ_CP130431.1	830148	830909	2	minus	M48 family metallopeptidase			protein-coding			WP_010657695.1	M48 family metallopeptidase	253	QYR01_RS14570
NZ_CP130431.1	831019	831474	2	minus	DUF2852 domain-containing protein			protein-coding			WP_010657696.1	DUF2852 domain-containing protein	151	QYR01_RS14575
NZ_CP130431.1	831669	832820	2	minus	benzoate/H(+) symporter BenE family transporter			protein-coding			WP_010657697.1	benzoate/H(+) symporter BenE family transporter	383	QYR01_RS14580
NZ_CP130431.1	832833	833612	2	minus	alpha/beta hydrolase			protein-coding			WP_010657698.1	alpha/beta hydrolase	259	QYR01_RS14585
NZ_CP130431.1	833911	834447	2	plus	translation initiation factor IF-3	infC		protein-coding			WP_012091035.1	translation initiation factor IF-3	178	QYR01_RS14590
NZ_CP130431.1	834525	835139	2	plus	methyltransferase family protein			protein-coding			WP_010657701.1	methyltransferase family protein	204	QYR01_RS14595
NZ_CP130431.1	835373	835573	2	plus	50S ribosomal protein L35	rpmI		protein-coding			WP_006473268.1	50S ribosomal protein L35	66	QYR01_RS14600
NZ_CP130431.1	835600	836004	2	plus	50S ribosomal protein L20	rplT		protein-coding			WP_006468099.1	50S ribosomal protein L20	134	QYR01_RS14605
NZ_CP130431.1	836098	836940	2	plus	hypothetical protein			protein-coding			WP_010657702.1	hypothetical protein	280	QYR01_RS14610
NZ_CP130431.1	837051	838160	2	plus	phenylalanine--tRNA ligase subunit alpha	pheS		protein-coding			WP_010657703.1	phenylalanine--tRNA ligase subunit alpha	369	QYR01_RS14615
NZ_CP130431.1	838182	840596	2	plus	phenylalanine--tRNA ligase subunit beta	pheT		protein-coding			WP_010657704.1	phenylalanine--tRNA ligase subunit beta	804	QYR01_RS14620
NZ_CP130431.1	840740	841351	2	minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_010657705.1	TetR/AcrR family transcriptional regulator	203	QYR01_RS14625
NZ_CP130431.1	841453	842664	2	plus	MFS transporter			protein-coding			WP_010657706.1	MFS transporter	403	QYR01_RS14630
NZ_CP130431.1	842707	843687	2	minus	aldo/keto reductase			protein-coding			WP_010657707.1	aldo/keto reductase	326	QYR01_RS14635
NZ_CP130431.1	843876	844778	2	plus	LysR family transcriptional regulator			protein-coding			WP_010657708.1	LysR family transcriptional regulator	300	QYR01_RS14640
NZ_CP130431.1	844775	845422	2	plus	nucleotidyltransferase family protein			protein-coding			WP_010657709.1	nucleotidyltransferase family protein	215	QYR01_RS14645
NZ_CP130431.1	845458	846447	2	plus	Gfo/Idh/MocA family protein			protein-coding			WP_010657710.1	Gfo/Idh/MocA family protein	329	QYR01_RS14650
NZ_CP130431.1	846727	848637	2	plus	molecular chaperone DnaK	dnaK		protein-coding			WP_010657711.1	molecular chaperone DnaK	636	QYR01_RS14655
NZ_CP130431.1	849045	850178	2	plus	molecular chaperone DnaJ	dnaJ		protein-coding			WP_010657712.1	molecular chaperone DnaJ	377	QYR01_RS14660
NZ_CP130431.1	850288	850887	2	plus	phospholipid N-methyltransferase PmtA	pmtA		protein-coding			WP_010657713.1	phospholipid N-methyltransferase PmtA	199	QYR01_RS14665
NZ_CP130431.1	851069	851647	2	plus	NADPH-dependent FMN reductase			protein-coding			WP_010657714.1	NADPH-dependent FMN reductase	192	QYR01_RS14670
NZ_CP130431.1	851711	852424	2	plus	orotidine-5'-phosphate decarboxylase	pyrF		protein-coding			WP_010657715.1	orotidine-5'-phosphate decarboxylase	237	QYR01_RS14675
NZ_CP130431.1	852505	852792	2	plus	DUF1330 domain-containing protein			protein-coding			WP_010657716.1	DUF1330 domain-containing protein	95	QYR01_RS14680
NZ_CP130431.1	852928	853803	2	minus	SMP-30/gluconolactonase/LRE family protein			protein-coding			WP_010657717.1	SMP-30/gluconolactonase/LRE family protein	291	QYR01_RS14685
NZ_CP130431.1	853986	854924	2	plus	glutathione synthase	gshB		protein-coding			WP_010657718.1	glutathione synthase	312	QYR01_RS14690
NZ_CP130431.1	855034	856566	2	plus	YifB family Mg chelatase-like AAA ATPase			protein-coding			WP_036578834.1	YifB family Mg chelatase-like AAA ATPase	510	QYR01_RS14695
NZ_CP130431.1	856574	857317	2	minus	DNA helicase			protein-coding			WP_010657741.1	DNA helicase	247	QYR01_RS14700
NZ_CP130431.1	857522	858094	2	minus	histidine phosphatase family protein			protein-coding			WP_029375820.1	histidine phosphatase family protein	190	QYR01_RS14705
NZ_CP130431.1	858165	858587	2	minus	VOC family protein			protein-coding			WP_151576406.1	VOC family protein	140	QYR01_RS14710
NZ_CP130431.1	858796	859416	2	minus	transglutaminase-like cysteine peptidase			protein-coding			WP_010657744.1	transglutaminase-like cysteine peptidase	206	QYR01_RS14715
NZ_CP130431.1	859710	860816	2	plus	peptidase C39 family protein			protein-coding			WP_010657745.1	peptidase C39 family protein	368	QYR01_RS14720
NZ_CP130431.1	860816	862276	2	plus	RimK family protein			protein-coding			WP_036578832.1	RimK family protein	486	QYR01_RS14725
NZ_CP130431.1	862409	862765	2	minus	septal ring lytic transglycosylase RlpA family protein			protein-coding			WP_010657747.1	septal ring lytic transglycosylase RlpA family protein	118	QYR01_RS14730
NZ_CP130431.1	863330	863746	2	plus	YbaN family protein			protein-coding			WP_010657749.1	YbaN family protein	138	QYR01_RS14735
NZ_CP130431.1	863807	864976	2	plus	aminotransferase			protein-coding			WP_010657750.1	aminotransferase	389	QYR01_RS14740
NZ_CP130431.1	865247	866293	2	plus	PstS family phosphate ABC transporter substrate-binding protein			protein-coding			WP_302702900.1	PstS family phosphate ABC transporter substrate-binding protein	348	QYR01_RS14745
NZ_CP130431.1	866444	867937	2	plus	phosphate ABC transporter permease subunit PstC	pstC		protein-coding			WP_010657752.1	phosphate ABC transporter permease subunit PstC	497	QYR01_RS14750
NZ_CP130431.1	867937	869253	2	plus	phosphate ABC transporter permease PstA	pstA		protein-coding			WP_010657753.1	phosphate ABC transporter permease PstA	438	QYR01_RS14755
NZ_CP130431.1	869318	870091	2	plus	phosphate ABC transporter ATP-binding protein PstB	pstB		protein-coding			WP_010657754.1	phosphate ABC transporter ATP-binding protein PstB	257	QYR01_RS14760
NZ_CP130431.1	870157	870879	2	plus	phosphate signaling complex protein PhoU	phoU		protein-coding			WP_010657755.1	phosphate signaling complex protein PhoU	240	QYR01_RS14765
NZ_CP130431.1	870997	871683	2	plus	phosphate regulon transcriptional regulator PhoB	phoB		protein-coding			WP_006468130.1	phosphate regulon transcriptional regulator PhoB	228	QYR01_RS14770
NZ_CP130431.1	872340	873287	2	plus	cell wall hydrolase			protein-coding			WP_010657757.1	cell wall hydrolase	315	QYR01_RS14775
NZ_CP130431.1	873389	873640	2	minus	hypothetical protein			protein-coding			WP_010657758.1	hypothetical protein	83	QYR01_RS14780
NZ_CP130431.1	873766	875019	2	plus	aminopeptidase			protein-coding			WP_010657759.1	aminopeptidase	417	QYR01_RS14785
NZ_CP130431.1	875075	875572	2	minus	DNA starvation/stationary phase protection protein Dps	dps		protein-coding			WP_010657760.1	DNA starvation/stationary phase protection protein Dps	165	QYR01_RS14790
NZ_CP130431.1	875861	876550	2	plus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB		protein-coding			WP_010657761.1	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	229	QYR01_RS14795
NZ_CP130431.1	876554	877066	2	plus	ribosomal protein S18-alanine N-acetyltransferase	rimI		protein-coding			WP_302702901.1	ribosomal protein S18-alanine N-acetyltransferase	170	QYR01_RS14800
NZ_CP130431.1	877063	877866	2	plus	lysophospholipid acyltransferase family protein			protein-coding			WP_010657763.1	lysophospholipid acyltransferase family protein	267	QYR01_RS14805
NZ_CP130431.1	877947	879335	2	plus	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		protein-coding			WP_010657764.1	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	462	QYR01_RS14810
NZ_CP130431.1	879493	880554	2	plus	PhoH family protein			protein-coding			WP_029375821.1	PhoH family protein	353	QYR01_RS14815
NZ_CP130431.1	880704	881192	2	plus	rRNA maturation RNase YbeY	ybeY		protein-coding			WP_010657766.1	rRNA maturation RNase YbeY	162	QYR01_RS14820
NZ_CP130431.1	881213	882334	2	plus	hemolysin family protein			protein-coding			WP_029375823.1	hemolysin family protein	373	QYR01_RS14825
NZ_CP130431.1	882334	883932	2	plus	apolipoprotein N-acyltransferase	lnt		protein-coding			WP_010657768.1	apolipoprotein N-acyltransferase	532	QYR01_RS14830
NZ_CP130431.1	884078	884485	2	plus	helix-turn-helix domain-containing protein			protein-coding			WP_010657769.1	helix-turn-helix domain-containing protein	135	QYR01_RS14835
NZ_CP130431.1	884750	886012	2	plus	methionine adenosyltransferase	metK		protein-coding			WP_010657770.1	methionine adenosyltransferase	420	QYR01_RS14840
NZ_CP130431.1	886201	886902	2	plus	tRNA (guanine(46)-N(7))-methyltransferase TrmB	trmB		protein-coding			WP_010657771.1	tRNA (guanine(46)-N(7))-methyltransferase TrmB	233	QYR01_RS14845
NZ_CP130431.1	887087	887761	2	plus	ribosome maturation factor RimP	rimP		protein-coding			WP_010657772.1	ribosome maturation factor RimP	224	QYR01_RS14850
NZ_CP130431.1	887815	889422	2	plus	transcription termination factor NusA	nusA		protein-coding			WP_010657773.1	transcription termination factor NusA	535	QYR01_RS14855
NZ_CP130431.1	889656	890270	2	plus	RNA-binding protein			protein-coding			WP_226622371.1	RNA-binding protein	204	QYR01_RS14860
NZ_CP130431.1	890413	893307	2	plus	translation initiation factor IF-2	infB		protein-coding			WP_010657776.1	translation initiation factor IF-2	964	QYR01_RS14865
NZ_CP130431.1	893489	893941	2	plus	30S ribosome-binding factor RbfA	rbfA		protein-coding			WP_010657777.1	30S ribosome-binding factor RbfA	150	QYR01_RS14870
NZ_CP130431.1	893945	894919	2	plus	tRNA pseudouridine(55) synthase TruB	truB		protein-coding			WP_010657778.1	tRNA pseudouridine(55) synthase TruB	324	QYR01_RS14875
NZ_CP130431.1	895104	895373	2	plus	30S ribosomal protein S15	rpsO		protein-coding			WP_010657779.1	30S ribosomal protein S15	89	QYR01_RS14880
NZ_CP130431.1	895816	897957	2	plus	polyribonucleotide nucleotidyltransferase	pnp		protein-coding			WP_010657780.1	polyribonucleotide nucleotidyltransferase	713	QYR01_RS14885
NZ_CP130431.1	898048	899070	2	plus	class I SAM-dependent methyltransferase			protein-coding			WP_010657781.1	class I SAM-dependent methyltransferase	340	QYR01_RS14890
NZ_CP130431.1	899117	899935	2	minus	enoyl-ACP reductase FabI	fabI		protein-coding			WP_010657782.1	enoyl-ACP reductase FabI	272	QYR01_RS14895
NZ_CP130431.1	899950	901173	2	minus	beta-ketoacyl-ACP synthase I	fabB		protein-coding			WP_010657783.1	beta-ketoacyl-ACP synthase I	407	QYR01_RS14900
NZ_CP130431.1	901337	901855	2	minus	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	fabA		protein-coding			WP_010657784.1	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA	172	QYR01_RS14905
NZ_CP130431.1	902120	902557	2	plus	iron response transcriptional regulator IrrA	irrA		protein-coding			WP_012090985.1	iron response transcriptional regulator IrrA	145	QYR01_RS14910
NZ_CP130431.1	902711	903490	2	plus	MetQ/NlpA family ABC transporter substrate-binding protein			protein-coding			WP_010657786.1	MetQ/NlpA family ABC transporter substrate-binding protein	259	QYR01_RS14915
NZ_CP130431.1	903535	903984	2	minus	GNAT family N-acetyltransferase			protein-coding			WP_010657787.1	GNAT family N-acetyltransferase	149	QYR01_RS14920
NZ_CP130431.1	904209	904781	2	minus	SH3 domain-containing protein			protein-coding			WP_029375824.1	SH3 domain-containing protein	190	QYR01_RS14925
NZ_CP130431.1	905219	906223	2	plus	2-hydroxyacid dehydrogenase			protein-coding			WP_010657789.1	2-hydroxyacid dehydrogenase	334	QYR01_RS14930
NZ_CP130431.1	906220	907062	2	minus	alpha/beta fold hydrolase			protein-coding			WP_010657790.1	alpha/beta fold hydrolase	280	QYR01_RS14935
NZ_CP130431.1	907081	907935	2	minus	C40 family peptidase			protein-coding			WP_181152400.1	C40 family peptidase	284	QYR01_RS14940
NZ_CP130431.1	907938	908288	2	minus	MarR family transcriptional regulator			protein-coding			WP_010657792.1	MarR family transcriptional regulator	116	QYR01_RS14945
NZ_CP130431.1	908363	909745	2	minus	leucyl aminopeptidase family protein			protein-coding			WP_010657793.1	leucyl aminopeptidase family protein	460	QYR01_RS14950
NZ_CP130431.1	910042	910848	2	plus	tetratricopeptide repeat protein			protein-coding			WP_010657794.1	tetratricopeptide repeat protein	268	QYR01_RS14955
NZ_CP130431.1	910888	911889	2	minus	type II secretion system F family protein			protein-coding			WP_010657795.1	type II secretion system F family protein	333	QYR01_RS14960
NZ_CP130431.1	911900	912913	2	minus	type II secretion system F family protein			protein-coding			WP_010657796.1	type II secretion system F family protein	337	QYR01_RS14965
NZ_CP130431.1	912910	914388	2	minus	CpaF family protein			protein-coding			WP_010657797.1	CpaF family protein	492	QYR01_RS14970
NZ_CP130431.1	914401	915687	2	minus	AAA family ATPase			protein-coding			WP_010657798.1	AAA family ATPase	428	QYR01_RS14975
NZ_CP130431.1	915697	916416	2	minus	CpaD family pilus assembly protein			protein-coding			WP_010657799.1	CpaD family pilus assembly protein	239	QYR01_RS14980
NZ_CP130431.1	916430	917953	2	minus	type II and III secretion system protein family protein			protein-coding			WP_010657800.1	type II and III secretion system protein family protein	507	QYR01_RS14985
NZ_CP130431.1	917950	918765	2	minus	Flp pilus assembly protein CpaB	cpaB		protein-coding			WP_010657801.1	Flp pilus assembly protein CpaB	271	QYR01_RS14990
NZ_CP130431.1	918903	919427	2	minus	A24 family peptidase			protein-coding			WP_012090972.1	A24 family peptidase	174	QYR01_RS14995
NZ_CP130431.1	919498	919677	2	minus	Flp family type IVb pilin			protein-coding			WP_010657803.1	Flp family type IVb pilin	59	QYR01_RS15000
NZ_CP130431.1	919976	920395	2	plus	pilus assembly protein N-terminal domain-containing protein			protein-coding			WP_029375825.1	pilus assembly protein N-terminal domain-containing protein	139	QYR01_RS15005
NZ_CP130431.1	920494	921057	2	plus	TadE/TadG family type IV pilus assembly protein			protein-coding			WP_010657805.1	TadE/TadG family type IV pilus assembly protein	187	QYR01_RS15010
NZ_CP130431.1	921126	921674	2	plus	TadE/TadG family type IV pilus assembly protein			protein-coding			WP_029375826.1	TadE/TadG family type IV pilus assembly protein	182	QYR01_RS15015
NZ_CP130431.1	921752	922633	2	plus	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		protein-coding			WP_010657807.1	bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	293	QYR01_RS15020
NZ_CP130431.1	922812	923585	2	plus	enoyl-CoA hydratase			protein-coding			WP_010657808.1	enoyl-CoA hydratase	257	QYR01_RS15025
NZ_CP130431.1	923960	924226	2	plus	30S ribosomal protein S20	rpsT		protein-coding			WP_010657809.1	30S ribosomal protein S20	88	QYR01_RS15030
NZ_CP130431.1	925122	926684	2	plus	chromosomal replication initiator protein DnaA	dnaA		protein-coding			WP_011982245.1	chromosomal replication initiator protein DnaA	520	QYR01_RS15035
NZ_CP130431.1	926852	928009	2	plus	DNA polymerase III subunit beta	dnaN		protein-coding			WP_312195229.1	DNA polymerase III subunit beta	385	QYR01_RS15040
NZ_CP130431.1	928021	929184	2	plus	DNA replication/repair protein RecF	recF		protein-coding			WP_010657812.1	DNA replication/repair protein RecF	387	QYR01_RS15045
NZ_CP130431.1	929259	930041	2	plus	molybdopterin-synthase adenylyltransferase MoeB			protein-coding			WP_010657813.1	molybdopterin-synthase adenylyltransferase MoeB	260	QYR01_RS15050
NZ_CP130431.1	930044	931303	2	plus	aconitase X			protein-coding			WP_029375828.1	aconitase X	419	QYR01_RS15055
NZ_CP130431.1	931300	931716	2	plus	aconitase X swivel domain-containing protein			protein-coding			WP_010657815.1	aconitase X swivel domain-containing protein	138	QYR01_RS15060
NZ_CP130431.1	931713	932669	2	minus	2-hydroxyacid dehydrogenase			protein-coding			WP_010657816.1	2-hydroxyacid dehydrogenase	318	QYR01_RS15065
NZ_CP130431.1	932666	934327	2	minus	ABC transporter ATP-binding protein			protein-coding			WP_050897417.1	ABC transporter ATP-binding protein	553	QYR01_RS15070
NZ_CP130431.1	934324	935463	2	minus	ABC transporter permease			protein-coding			WP_010657818.1	ABC transporter permease	379	QYR01_RS15075
NZ_CP130431.1	935463	936560	2	minus	microcin C ABC transporter permease YejB			protein-coding			WP_010657819.1	microcin C ABC transporter permease YejB	365	QYR01_RS15080
NZ_CP130431.1	936667	938514	2	minus	extracellular solute-binding protein			protein-coding			WP_010657820.1	extracellular solute-binding protein	615	QYR01_RS15085
NZ_CP130431.1	938528	940396	2	minus	extracellular solute-binding protein			protein-coding			WP_010657821.1	extracellular solute-binding protein	622	QYR01_RS15090
NZ_CP130431.1	940543	941217	2	minus	c-type cytochrome			protein-coding			WP_029375830.1	c-type cytochrome	224	QYR01_RS15095
NZ_CP130431.1	941464	942213	2	plus	3-deoxy-manno-octulosonate cytidylyltransferase			protein-coding			WP_010657824.1	3-deoxy-manno-octulosonate cytidylyltransferase	249	QYR01_RS15100
NZ_CP130431.1	942253	943116	2	plus	prephenate dehydratase			protein-coding			WP_010657825.1	prephenate dehydratase	287	QYR01_RS15105
NZ_CP130431.1	943117	944064	2	minus	NAD(+) diphosphatase	nudC		protein-coding			WP_010657826.1	NAD(+) diphosphatase	315	QYR01_RS15110
