Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130429.1	2363380	2364108		minus	response regulator transcription factor			protein-coding			WP_017828429.1	response regulator transcription factor	242	QYR02_RS11600
NZ_CP130429.1	2364185	2365150		minus	acetylxylan esterase			protein-coding			WP_302791357.1	acetylxylan esterase	321	QYR02_RS11605
NZ_CP130429.1	2365318	2369286		plus	golvesin C-terminal-like domain-containing protein			protein-coding			WP_302791359.1	golvesin C-terminal-like domain-containing protein	1322	QYR02_RS11610
NZ_CP130429.1	2369358	2370518		minus	mandelate racemase/muconate lactonizing enzyme family protein			protein-coding			WP_302791362.1	mandelate racemase/muconate lactonizing enzyme family protein	386	QYR02_RS11615
NZ_CP130429.1	2370614	2371417		minus	IclR family transcriptional regulator			protein-coding			WP_055870787.1	IclR family transcriptional regulator	267	QYR02_RS11620
NZ_CP130429.1	2371645	2372583		plus	carbohydrate ABC transporter permease			protein-coding			WP_055870790.1	carbohydrate ABC transporter permease	312	QYR02_RS11625
NZ_CP130429.1	2372583	2373440		plus	carbohydrate ABC transporter permease			protein-coding			WP_055877620.1	carbohydrate ABC transporter permease	285	QYR02_RS11630
NZ_CP130429.1	2373490	2374803		plus	hypothetical protein			protein-coding			WP_302791369.1	hypothetical protein	437	QYR02_RS11635
NZ_CP130429.1	2374872	2375591		minus	SDR family NAD(P)-dependent oxidoreductase			protein-coding			WP_055870796.1	SDR family NAD(P)-dependent oxidoreductase	239	QYR02_RS11640
NZ_CP130429.1	2375588	2376481		minus	dihydrodipicolinate synthase family protein			protein-coding			WP_235562610.1	dihydrodipicolinate synthase family protein	297	QYR02_RS11645
NZ_CP130429.1	2376618	2377535		plus	SMP-30/gluconolactonase/LRE family protein			protein-coding			WP_302791373.1	SMP-30/gluconolactonase/LRE family protein	305	QYR02_RS11650
NZ_CP130429.1	2377532	2378191		plus	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			protein-coding			WP_302791375.1	bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	219	QYR02_RS11655
NZ_CP130429.1	2378279	2379739		plus	ABC transporter permease			protein-coding			WP_127482048.1	ABC transporter permease	486	QYR02_RS11660
NZ_CP130429.1	2379814	2380539		plus	ABC transporter ATP-binding protein			protein-coding			WP_055871229.1	ABC transporter ATP-binding protein	241	QYR02_RS11665
NZ_CP130429.1	2380614	2382017		minus	NADP-dependent phosphogluconate dehydrogenase	gndA		protein-coding			WP_235562624.1	NADP-dependent phosphogluconate dehydrogenase	467	QYR02_RS11670
NZ_CP130429.1	2382119	2383009		minus	NAD(P)-dependent oxidoreductase			protein-coding			WP_127482049.1	NAD(P)-dependent oxidoreductase	296	QYR02_RS11675
NZ_CP130429.1	2383108	2384166		plus	D-2-hydroxyacid dehydrogenase			protein-coding			WP_055870816.1	D-2-hydroxyacid dehydrogenase	352	QYR02_RS11680
NZ_CP130429.1	2384222	2385010		plus	IclR family transcriptional regulator			protein-coding			WP_055870819.1	IclR family transcriptional regulator	262	QYR02_RS11685
NZ_CP130429.1	2385150	2386568		plus	MFS transporter			protein-coding			WP_055870821.1	MFS transporter	472	QYR02_RS11690
NZ_CP130429.1	2386565	2387350		plus	SDR family oxidoreductase			protein-coding			WP_055877641.1	SDR family oxidoreductase	261	QYR02_RS11695
NZ_CP130429.1	2387350	2388081		plus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_302791381.1	fumarylacetoacetate hydrolase family protein	243	QYR02_RS11700
NZ_CP130429.1	2388098	2389135		plus	zinc-binding dehydrogenase			protein-coding			WP_055870829.1	zinc-binding dehydrogenase	345	QYR02_RS11705
NZ_CP130429.1	2389132	2389626		plus	gluconokinase			protein-coding			WP_055877648.1	gluconokinase	164	QYR02_RS11710
NZ_CP130429.1	2389639	2389764		minus	hypothetical protein			protein-coding			WP_017828452.1	hypothetical protein	41	QYR02_RS11715
NZ_CP130429.1	2389989	2390600		plus	50S ribosomal protein L25/general stress protein Ctc			protein-coding			WP_055877651.1	50S ribosomal protein L25/general stress protein Ctc	203	QYR02_RS11720
NZ_CP130429.1	2390701	2391282		plus	aminoacyl-tRNA hydrolase	pth		protein-coding			WP_055877654.1	aminoacyl-tRNA hydrolase	193	QYR02_RS11725
NZ_CP130429.1	2391316	2392053		minus	hypothetical protein			protein-coding			WP_302791390.1	hypothetical protein	245	QYR02_RS11730
NZ_CP130429.1	2392075	2393079		minus	tryptophan--tRNA ligase	trpS		protein-coding			WP_288967824.1	tryptophan--tRNA ligase	334	QYR02_RS11735
NZ_CP130429.1	2393125	2393769		plus	SRPBCC family protein			protein-coding			WP_302791393.1	SRPBCC family protein	214	QYR02_RS11740
NZ_CP130429.1	2393766	2394449		plus	DUF4166 domain-containing protein			protein-coding			WP_055870844.1	DUF4166 domain-containing protein	227	QYR02_RS11745
NZ_CP130429.1	2394446	2395114		plus	DUF4166 domain-containing protein			protein-coding			WP_302791395.1	DUF4166 domain-containing protein	222	QYR02_RS11750
NZ_CP130429.1	2395108	2395947		minus	exodeoxyribonuclease III			protein-coding			WP_302791397.1	exodeoxyribonuclease III	279	QYR02_RS11755
NZ_CP130429.1	2395958	2397166		minus	YihY/virulence factor BrkB family protein			protein-coding			WP_288967818.1	YihY/virulence factor BrkB family protein	402	QYR02_RS11760
NZ_CP130429.1	2397272	2398039		minus	succinate dehydrogenase iron-sulfur subunit			protein-coding			WP_017828462.1	succinate dehydrogenase iron-sulfur subunit	255	QYR02_RS11765
NZ_CP130429.1	2398042	2399868		minus	succinate dehydrogenase flavoprotein subunit	sdhA		protein-coding			WP_017828463.1	succinate dehydrogenase flavoprotein subunit	608	QYR02_RS11770
NZ_CP130429.1	2399886	2400335		minus	succinate dehydrogenase hydrophobic membrane anchor subunit			protein-coding			WP_017828464.1	succinate dehydrogenase hydrophobic membrane anchor subunit	149	QYR02_RS11775
NZ_CP130429.1	2400335	2400769		minus	succinate dehydrogenase, cytochrome b556 subunit	sdhC		protein-coding			WP_074731658.1	succinate dehydrogenase, cytochrome b556 subunit	144	QYR02_RS11780
NZ_CP130429.1	2400981	2402051		minus	substrate-binding domain-containing protein			protein-coding			WP_055870859.1	substrate-binding domain-containing protein	356	QYR02_RS11785
NZ_CP130429.1	2402205	2402630		plus	MarR family winged helix-turn-helix transcriptional regulator			protein-coding			WP_055870862.1	MarR family winged helix-turn-helix transcriptional regulator	141	QYR02_RS11790
NZ_CP130429.1	2402713	2403921		plus	acetamidase/formamidase family protein			protein-coding			WP_200935195.1	acetamidase/formamidase family protein	402	QYR02_RS11795
NZ_CP130429.1	2404004	2404633		plus	AmiS/UreI family transporter			protein-coding			WP_055870866.1	AmiS/UreI family transporter	209	QYR02_RS11800
NZ_CP130429.1	2404678	2405793		plus	mannose-1-phosphate guanylyltransferase			protein-coding			WP_302791411.1	mannose-1-phosphate guanylyltransferase	371	QYR02_RS11805
NZ_CP130429.1	2405954	2407075		plus	BMP family lipoprotein			protein-coding			WP_017828466.1	BMP family lipoprotein	373	QYR02_RS11810
NZ_CP130429.1	2407184	2408698		plus	ABC transporter ATP-binding protein			protein-coding			WP_017828467.1	ABC transporter ATP-binding protein	504	QYR02_RS11815
NZ_CP130429.1	2408695	2410014		plus	ABC transporter permease			protein-coding			WP_055870872.1	ABC transporter permease	439	QYR02_RS11820
NZ_CP130429.1	2410014	2411297		plus	ABC transporter permease			protein-coding			WP_017828469.1	ABC transporter permease	427	QYR02_RS11825
NZ_CP130429.1	2411324	2411722		plus	cytidine deaminase			protein-coding			WP_017828470.1	cytidine deaminase	132	QYR02_RS11830
NZ_CP130429.1	2411719	2413032		plus	thymidine phosphorylase			protein-coding			WP_302791421.1	thymidine phosphorylase	437	QYR02_RS11835
NZ_CP130429.1	2413083	2414198		plus	adenosine deaminase			protein-coding			WP_017828472.1	adenosine deaminase	371	QYR02_RS11840
NZ_CP130429.1	2414198	2415307		plus	polysaccharide deacetylase family protein			protein-coding			WP_302791423.1	polysaccharide deacetylase family protein	369	QYR02_RS11845
NZ_CP130429.1	2415333	2416214		plus	carbohydrate kinase family protein			protein-coding			WP_302791424.1	carbohydrate kinase family protein	293	QYR02_RS11850
NZ_CP130429.1	2416218	2416964		minus	alpha/beta hydrolase			protein-coding			WP_288967698.1	alpha/beta hydrolase	248	QYR02_RS11855
NZ_CP130429.1	2416974	2417939		minus	SDR family oxidoreductase			protein-coding			WP_302791427.1	SDR family oxidoreductase	321	QYR02_RS11860
NZ_CP130429.1	2417939	2418889		minus	bile acid:sodium symporter family protein			protein-coding			WP_017828477.1	bile acid:sodium symporter family protein	316	QYR02_RS11865
NZ_CP130429.1	2418886	2420178		minus	flavin-containing monooxygenase			protein-coding			WP_302791429.1	flavin-containing monooxygenase	430	QYR02_RS11870
NZ_CP130429.1	2420264	2421421		minus	mannitol-1-phosphate 5-dehydrogenase			protein-coding			WP_302791431.1	mannitol-1-phosphate 5-dehydrogenase	385	QYR02_RS11875
NZ_CP130429.1	2421418	2421852		minus	PTS sugar transporter subunit IIA			protein-coding			WP_055870898.1	PTS sugar transporter subunit IIA	144	QYR02_RS11880
NZ_CP130429.1	2421849	2423486		minus	PTS mannitol transporter subunit IICB			protein-coding			WP_302791435.1	PTS mannitol transporter subunit IICB	545	QYR02_RS11885
NZ_CP130429.1	2423483	2425168		minus	phosphoenolpyruvate--protein phosphotransferase	ptsP		protein-coding			WP_302791438.1	phosphoenolpyruvate--protein phosphotransferase	561	QYR02_RS11890
NZ_CP130429.1	2425165	2425446		minus	HPr family phosphocarrier protein			protein-coding			WP_055877714.1	HPr family phosphocarrier protein	93	QYR02_RS11895
NZ_CP130429.1	2425443	2425760		minus	PTS sugar transporter subunit IIB			protein-coding			WP_055877719.1	PTS sugar transporter subunit IIB	105	QYR02_RS11900
NZ_CP130429.1	2425928	2427850		plus	BglG family transcription antiterminator			protein-coding			WP_055877721.1	BglG family transcription antiterminator	640	QYR02_RS11905
NZ_CP130429.1	2427864	2428127		minus	HPr family phosphocarrier protein			protein-coding			WP_288967693.1	HPr family phosphocarrier protein	87	QYR02_RS11910
NZ_CP130429.1	2428130	2429800		minus	phospho-sugar mutase			protein-coding			WP_302791447.1	phospho-sugar mutase	556	QYR02_RS11915
NZ_CP130429.1	2429797	2430630		minus	purine-nucleoside phosphorylase			protein-coding			WP_302791448.1	purine-nucleoside phosphorylase	277	QYR02_RS11920
NZ_CP130429.1	2430679	2432127		plus	NAD(P)H-quinone dehydrogenase			protein-coding			WP_055870910.1	NAD(P)H-quinone dehydrogenase	482	QYR02_RS11925
NZ_CP130429.1	2432191	2433957		minus	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha			protein-coding			WP_055870912.1	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	588	QYR02_RS11930
NZ_CP130429.1	2434036	2434674		minus	Maf family protein			protein-coding			WP_055877951.1	Maf family protein	212	QYR02_RS11935
NZ_CP130429.1	2434698	2435942		plus	class I SAM-dependent RNA methyltransferase			protein-coding			WP_302791450.1	class I SAM-dependent RNA methyltransferase	414	QYR02_RS11940
NZ_CP130429.1	2435983	2436642		plus	response regulator			protein-coding			WP_055877728.1	response regulator	219	QYR02_RS11945
NZ_CP130429.1	2436632	2437867		plus	ATP-binding protein			protein-coding			WP_055877732.1	ATP-binding protein	411	QYR02_RS11950
NZ_CP130429.1	2437864	2438856		plus	hypothetical protein			protein-coding			WP_229778878.1	hypothetical protein	330	QYR02_RS11955
NZ_CP130429.1	2439176	2440375		plus	ROK family transcriptional regulator			protein-coding			WP_055870932.1	ROK family transcriptional regulator	399	QYR02_RS11960
NZ_CP130429.1	2440725	2440976		minus	acyl-CoA carboxylase epsilon subunit			protein-coding			WP_229778879.1	acyl-CoA carboxylase epsilon subunit	83	QYR02_RS11965
NZ_CP130429.1	2440973	2442562		minus	acyl-CoA carboxylase subunit beta			protein-coding			WP_373695445.1	acyl-CoA carboxylase subunit beta	529	QYR02_RS11970
NZ_CP130429.1	2442644	2443582		minus	hypothetical protein			protein-coding			WP_055877737.1	hypothetical protein	312	QYR02_RS11975
NZ_CP130429.1	2443662	2444354		minus	phosphocholine cytidylyltransferase family protein			protein-coding			WP_055870939.1	phosphocholine cytidylyltransferase family protein	230	QYR02_RS11980
NZ_CP130429.1	2444604	2446484		plus	ATP-binding cassette domain-containing protein			protein-coding			WP_302791461.1	ATP-binding cassette domain-containing protein	626	QYR02_RS11985
NZ_CP130429.1	2446460	2448025		plus	hypothetical protein			protein-coding			WP_302791464.1	hypothetical protein	521	QYR02_RS11990
NZ_CP130429.1	2448066	2448332		plus	DUF3039 domain-containing protein			protein-coding			WP_017828506.1	DUF3039 domain-containing protein	88	QYR02_RS11995
NZ_CP130429.1	2448335	2449660		minus	nicotinate phosphoribosyltransferase			protein-coding			WP_302791468.1	nicotinate phosphoribosyltransferase	441	QYR02_RS12000
NZ_CP130429.1	2449724	2450554		plus	glutamate racemase	murI		protein-coding			WP_055870948.1	glutamate racemase	276	QYR02_RS12005
NZ_CP130429.1	2450607	2451344		plus	ribonuclease PH	rph		protein-coding			WP_055870952.1	ribonuclease PH	245	QYR02_RS12010
NZ_CP130429.1	2451347	2451940		plus	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	rdgB		protein-coding			WP_270410542.1	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	197	QYR02_RS12015
NZ_CP130429.1	2452052	2452972		plus	cation diffusion facilitator family transporter			protein-coding			WP_055877749.1	cation diffusion facilitator family transporter	306	QYR02_RS12020
NZ_CP130429.1	2452989	2454941		minus	non-homologous end-joining DNA ligase	ligD		protein-coding			WP_302791479.1	non-homologous end-joining DNA ligase	650	QYR02_RS12025
NZ_CP130429.1	2455031	2455840		plus	non-homologous end joining protein Ku	ku		protein-coding			WP_302791482.1	non-homologous end joining protein Ku	269	QYR02_RS12030
NZ_CP130429.1	2455877	2456656		minus	DedA family protein			protein-coding			WP_055871254.1	DedA family protein	259	QYR02_RS12035
NZ_CP130429.1	2456753	2456834		minus	tRNA-Leu			tRNA						QYR02_RS12040
NZ_CP130429.1	2456977	2458173		plus	CpaF family protein			protein-coding			WP_302791485.1	CpaF family protein	398	QYR02_RS12045
NZ_CP130429.1	2458170	2459027		plus	type II secretion system F family protein			protein-coding			WP_055870978.1	type II secretion system F family protein	285	QYR02_RS12050
NZ_CP130429.1	2459024	2459962		plus	type II secretion system F family protein			protein-coding			WP_055877755.1	type II secretion system F family protein	312	QYR02_RS12055
NZ_CP130429.1	2459984	2460196		plus	hypothetical protein			protein-coding			WP_302791489.1	hypothetical protein	70	QYR02_RS12060
NZ_CP130429.1	2460198	2460599		plus	TadE/TadG family type IV pilus assembly protein			protein-coding			WP_031205427.1	TadE/TadG family type IV pilus assembly protein	133	QYR02_RS12065
NZ_CP130429.1	2460568	2461023		plus	hypothetical protein			protein-coding			WP_055870988.1	hypothetical protein	151	QYR02_RS12070
NZ_CP130429.1	2461020	2461460		plus	pilus assembly protein TadG-related protein			protein-coding			WP_055870992.1	pilus assembly protein TadG-related protein	146	QYR02_RS12075
NZ_CP130429.1	2461474	2462034		minus	NUDIX hydrolase			protein-coding			WP_302791493.1	NUDIX hydrolase	186	QYR02_RS12080
NZ_CP130429.1	2462031	2463290		minus	MFS transporter			protein-coding			WP_302794622.1	MFS transporter	419	QYR02_RS12085
NZ_CP130429.1	2463412	2464521		plus	peptide chain release factor 2	prfB		protein-coding			WP_017828547.1	peptide chain release factor 2	369	QYR02_RS12090
NZ_CP130429.1	2464576	2465646		minus	DUF2510 domain-containing protein			protein-coding			WP_302791497.1	DUF2510 domain-containing protein	356	QYR02_RS12095
NZ_CP130429.1	2465845	2466942		minus	DUF2510 domain-containing protein			protein-coding			WP_302791498.1	DUF2510 domain-containing protein	365	QYR02_RS12100
NZ_CP130429.1	2467126	2468220		plus	cell division ATP-binding protein FtsE	ftsE		protein-coding			WP_127482137.1	cell division ATP-binding protein FtsE	364	QYR02_RS12105
NZ_CP130429.1	2468217	2469131		plus	permease-like cell division protein FtsX	ftsX		protein-coding			WP_017828551.1	permease-like cell division protein FtsX	304	QYR02_RS12110
NZ_CP130429.1	2469195	2469671		plus	SsrA-binding protein SmpB	smpB		protein-coding			WP_302791500.1	SsrA-binding protein SmpB	158	QYR02_RS12115
NZ_CP130429.1	2469682	2471562		minus	S9 family peptidase			protein-coding			WP_302791501.1	S9 family peptidase	626	QYR02_RS12120
NZ_CP130429.1	2471691	2472377		minus	transcriptional repressor LexA	lexA		protein-coding			WP_017828554.1	transcriptional repressor LexA	228	QYR02_RS12125
NZ_CP130429.1	2472667	2473035		plus	LysM peptidoglycan-binding domain-containing protein			protein-coding			WP_302791502.1	LysM peptidoglycan-binding domain-containing protein	122	QYR02_RS12130
NZ_CP130429.1	2473101	2474186		plus	histidinol-phosphate transaminase			protein-coding			WP_055871018.1	histidinol-phosphate transaminase	361	QYR02_RS12135
NZ_CP130429.1	2474183	2474800		plus	imidazoleglycerol-phosphate dehydratase HisB	hisB		protein-coding			WP_302791503.1	imidazoleglycerol-phosphate dehydratase HisB	205	QYR02_RS12140
NZ_CP130429.1	2474797	2475432		plus	imidazole glycerol phosphate synthase subunit HisH	hisH		protein-coding			WP_151487209.1	imidazole glycerol phosphate synthase subunit HisH	211	QYR02_RS12145
NZ_CP130429.1	2475536	2476282		plus	bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA	priA		protein-coding			WP_017828559.1	bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA	248	QYR02_RS12150
