Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP129668.1	365997	366275	2	plus	phosphopantetheine-binding protein			protein-coding			WKL22017.1	phosphopantetheine-binding protein	92	QYR00_15875
CP129668.1	366354	369221	2	plus	condensation domain-containing protein			protein-coding			WKL22018.1	condensation domain-containing protein	955	QYR00_15880
CP129668.1	369592	370938	2	minus	condensation domain-containing protein			protein-coding			WKL22019.1	condensation domain-containing protein	448	QYR00_15885
CP129668.1	370989	375413	2	minus	amino acid adenylation domain-containing protein			protein-coding			WKL22020.1	amino acid adenylation domain-containing protein	1474	QYR00_15890
CP129668.1	375495	376670	2	plus	isochorismate synthase MenF			protein-coding			WKL22021.1	isochorismate synthase MenF	391	QYR00_15895
CP129668.1	376689	378308	2	plus	(2,3-dihydroxybenzoyl)adenylate synthase			protein-coding			WKL22022.1	(2,3-dihydroxybenzoyl)adenylate synthase	539	QYR00_15900
CP129668.1	378403	379272	2	plus	isochorismatase			protein-coding			WKL23350.1	isochorismatase	289	QYR00_15905
CP129668.1	379286	380041	2	plus	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	dhbA		protein-coding			WKL22023.1	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	251	QYR00_15910
CP129668.1	380072	380785	2	plus	4'-phosphopantetheinyl transferase			protein-coding			WKL22024.1	4'-phosphopantetheinyl transferase	237	QYR00_15915
CP129668.1	380913	382826	2	plus	PhoX family phosphatase			protein-coding			WKL22025.1	PhoX family phosphatase	637	QYR00_15920
CP129668.1	383192	384496	2	minus	HlyD family type I secretion periplasmic adaptor subunit			protein-coding			WKL22026.1	HlyD family type I secretion periplasmic adaptor subunit	434	QYR00_15925
CP129668.1	384500	386251	2	minus	type I secretion system permease/ATPase			protein-coding			WKL22027.1	type I secretion system permease/ATPase	583	QYR00_15930
CP129668.1	386361	392297	2	minus	Ig-like domain-containing protein			protein-coding			WKL22028.1	Ig-like domain-containing protein	1978	QYR00_15935
CP129668.1	392551	393174	2	plus	LysR family transcriptional regulator			protein-coding			WKL22029.1	LysR family transcriptional regulator	207	QYR00_15940
CP129668.1	393163	394260	2	minus	IS630 family transposase			protein-coding			WKL22030.1	IS630 family transposase	365	QYR00_15945
CP129668.1	394337	394573	2	plus	uncharacterized gene			pseudogene						QYR00_15950
CP129668.1	394756	395106	2	plus	DUF488 domain-containing protein			protein-coding			WKL22031.1	DUF488 domain-containing protein	116	QYR00_15955
CP129668.1	395162	395557	2	minus	cytochrome c family protein			protein-coding			WKL22032.1	cytochrome c family protein	131	QYR00_15960
CP129668.1	395627	396187	2	minus	gluconate 2-dehydrogenase subunit 3 family protein			protein-coding			WKL22033.1	gluconate 2-dehydrogenase subunit 3 family protein	186	QYR00_15965
CP129668.1	396187	397872	2	minus	GMC family oxidoreductase			protein-coding			WKL22034.1	GMC family oxidoreductase	561	QYR00_15970
CP129668.1	398023	398847	2	minus	sugar phosphate isomerase/epimerase			protein-coding			WKL22035.1	sugar phosphate isomerase/epimerase	274	QYR00_15975
CP129668.1	399006	400175	2	minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WKL22036.1	Gfo/Idh/MocA family oxidoreductase	389	QYR00_15980
CP129668.1	400187	401236	2	minus	sugar phosphate isomerase/epimerase			protein-coding			WKL22037.1	sugar phosphate isomerase/epimerase	349	QYR00_15985
CP129668.1	401270	402292	2	minus	LacI family DNA-binding transcriptional regulator			protein-coding			WKL22038.1	LacI family DNA-binding transcriptional regulator	340	QYR00_15990
CP129668.1	402296	403264	2	minus	ABC transporter permease			protein-coding			WKL22039.1	ABC transporter permease	322	QYR00_15995
CP129668.1	403266	404210	2	minus	ABC transporter permease			protein-coding			WKL22040.1	ABC transporter permease	314	QYR00_16000
CP129668.1	404207	405700	2	minus	sugar ABC transporter ATP-binding protein			protein-coding			WKL22041.1	sugar ABC transporter ATP-binding protein	497	QYR00_16005
CP129668.1	405819	406841	2	minus	substrate-binding domain-containing protein			protein-coding			WKL22042.1	substrate-binding domain-containing protein	340	QYR00_16010
CP129668.1	407150	407545	2	plus	cupin domain-containing protein			protein-coding			WKL22043.1	cupin domain-containing protein	131	QYR00_16015
CP129668.1	407760	409391	2	plus	SulP family inorganic anion transporter			protein-coding			WKL22044.1	SulP family inorganic anion transporter	543	QYR00_16020
CP129668.1	409375	409992	2	plus	ParB-like protein			protein-coding			WKL22045.1	ParB-like protein	205	QYR00_16025
CP129668.1	409989	412082	2	plus	mechanosensitive ion channel family protein			protein-coding			WKL22046.1	mechanosensitive ion channel family protein	697	QYR00_16030
CP129668.1	412107	412871	2	minus	UTRA domain-containing protein			protein-coding			WKL22047.1	UTRA domain-containing protein	254	QYR00_16035
CP129668.1	412998	414041	2	plus	extracellular solute-binding protein			protein-coding			WKL22048.1	extracellular solute-binding protein	347	QYR00_16040
CP129668.1	414151	414954	2	plus	alkaline phosphatase family protein			protein-coding			WKL22049.1	alkaline phosphatase family protein	267	QYR00_16045
CP129668.1	414954	415778	2	plus	ABC transporter permease subunit			protein-coding			WKL22050.1	ABC transporter permease subunit	274	QYR00_16050
CP129668.1	415775	416569	2	plus	ABC transporter permease subunit			protein-coding			WKL22051.1	ABC transporter permease subunit	264	QYR00_16055
CP129668.1	416566	417567	2	plus	ABC transporter ATP-binding protein			protein-coding			WKL22052.1	ABC transporter ATP-binding protein	333	QYR00_16060
CP129668.1	417688	418566	2	plus	hypothetical protein			protein-coding			WKL22053.1	hypothetical protein	292	QYR00_16065
CP129668.1	418698	419714	2	plus	DUF1402 family protein			protein-coding			WKL22054.1	DUF1402 family protein	338	QYR00_16070
CP129668.1	420095	421651	2	plus	TerC family protein			protein-coding			WKL22055.1	TerC family protein	518	QYR00_16075
CP129668.1	421879	422505	2	minus	dual specificity protein phosphatase			protein-coding			WKL22056.1	dual specificity protein phosphatase	208	QYR00_16080
CP129668.1	422555	423472	2	minus	inositol monophosphatase			protein-coding			WKL22057.1	inositol monophosphatase	305	QYR00_16085
CP129668.1	423532	424620	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL23351.1	ABC transporter substrate-binding protein	362	QYR00_16090
CP129668.1	424694	425830	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL22058.1	ABC transporter substrate-binding protein	378	QYR00_16095
CP129668.1	425855	426982	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL22059.1	ABC transporter substrate-binding protein	375	QYR00_16100
CP129668.1	427027	428160	2	minus	ABC transporter ATP-binding protein			protein-coding			WKL22060.1	ABC transporter ATP-binding protein	377	QYR00_16105
CP129668.1	428160	430013	2	minus	iron ABC transporter permease			protein-coding			WKL22061.1	iron ABC transporter permease	617	QYR00_16110
CP129668.1	430531	431517	2	plus	LacI family DNA-binding transcriptional regulator			protein-coding			WKL22062.1	LacI family DNA-binding transcriptional regulator	328	QYR00_16115
CP129668.1	431514	433157	2	minus	Na/Pi cotransporter family protein			protein-coding			WKL22063.1	Na/Pi cotransporter family protein	547	QYR00_16120
CP129668.1	433252	434934	2	minus	metallophosphoesterase			protein-coding			WKL22064.1	metallophosphoesterase	560	QYR00_16125
CP129668.1	434928	435536	2	minus	dual specificity protein phosphatase			protein-coding			WKL22065.1	dual specificity protein phosphatase	202	QYR00_16130
CP129668.1	435590	436429	2	minus	inositol monophosphatase			protein-coding			WKL22066.1	inositol monophosphatase	279	QYR00_16135
CP129668.1	436646	436942	2	plus	PRC-barrel domain-containing protein			protein-coding			WKL22067.1	PRC-barrel domain-containing protein	98	QYR00_16140
CP129668.1	437124	438644	2	plus	glycine betaine/L-proline transporter ProP	proP		protein-coding			WKL22068.1	glycine betaine/L-proline transporter ProP	506	QYR00_16145
CP129668.1	438711	439436	2	minus	SDR family oxidoreductase			protein-coding			WKL22069.1	SDR family oxidoreductase	241	QYR00_16150
CP129668.1	439494	441104	2	minus	FGGY-family carbohydrate kinase			protein-coding			WKL22070.1	FGGY-family carbohydrate kinase	536	QYR00_16155
CP129668.1	441130	441861	2	minus	SDR family oxidoreductase			protein-coding			WKL22071.1	SDR family oxidoreductase	243	QYR00_16160
CP129668.1	441900	442877	2	minus	ribose ABC transporter permease			protein-coding			WKL22072.1	ribose ABC transporter permease	325	QYR00_16165
CP129668.1	442867	444369	2	minus	sugar ABC transporter ATP-binding protein			protein-coding			WKL22073.1	sugar ABC transporter ATP-binding protein	500	QYR00_16170
CP129668.1	444440	445351	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL22074.1	ABC transporter substrate-binding protein	303	QYR00_16175
CP129668.1	445449	446333	2	minus	helix-turn-helix domain-containing protein			protein-coding			WKL22075.1	helix-turn-helix domain-containing protein	294	QYR00_16180
CP129668.1	446710	447747	2	minus	NAD(P)-dependent alcohol dehydrogenase			protein-coding			WKL22076.1	NAD(P)-dependent alcohol dehydrogenase	345	QYR00_16185
CP129668.1	448006	448464	2	minus	DUF1801 domain-containing protein			protein-coding			WKL23352.1	DUF1801 domain-containing protein	152	QYR00_16190
CP129668.1	448583	450388	2	minus	ABC transporter ATP-binding protein			protein-coding			WKL23353.1	ABC transporter ATP-binding protein	601	QYR00_16195
CP129668.1	450405	451343	2	minus	ABC transporter permease			protein-coding			WKL22077.1	ABC transporter permease	312	QYR00_16200
CP129668.1	451343	452317	2	minus	ABC transporter permease			protein-coding			WKL22078.1	ABC transporter permease	324	QYR00_16205
CP129668.1	452314	453294	2	minus	nucleoside hydrolase			protein-coding			WKL22079.1	nucleoside hydrolase	326	QYR00_16210
CP129668.1	453291	454250	2	minus	nucleoside hydrolase			protein-coding			WKL22080.1	nucleoside hydrolase	319	QYR00_16215
CP129668.1	454291	455172	2	minus	dihydrodipicolinate synthase family protein			protein-coding			WKL22081.1	dihydrodipicolinate synthase family protein	293	QYR00_16220
CP129668.1	455196	456746	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL22082.1	ABC transporter substrate-binding protein	516	QYR00_16225
CP129668.1	456880	457764	2	plus	LysR substrate-binding domain-containing protein			protein-coding			WKL22083.1	LysR substrate-binding domain-containing protein	294	QYR00_16230
CP129668.1	457839	458432	2	minus	TetR/AcrR family transcriptional regulator			protein-coding			WKL22084.1	TetR/AcrR family transcriptional regulator	197	QYR00_16235
CP129668.1	458554	459780	2	plus	MFS transporter			protein-coding			WKL22085.1	MFS transporter	408	QYR00_16240
CP129668.1	459847	461535	2	minus	dihydroxyacetone kinase subunit DhaL	dhaL		protein-coding			WKL22086.1	dihydroxyacetone kinase subunit DhaL	562	QYR00_16245
CP129668.1	461642	463741	2	minus	FAD-binding protein			protein-coding			WKL22087.1	FAD-binding protein	699	QYR00_16250
CP129668.1	463818	465473	2	minus	GMC family oxidoreductase N-terminal domain-containing protein			protein-coding			WKL22088.1	GMC family oxidoreductase N-terminal domain-containing protein	551	QYR00_16255
CP129668.1	465569	467074	2	minus	GMC family oxidoreductase			protein-coding			WKL22089.1	GMC family oxidoreductase	501	QYR00_16260
CP129668.1	467091	468206	2	minus	ABC transporter ATP-binding protein			protein-coding			WKL22090.1	ABC transporter ATP-binding protein	371	QYR00_16265
CP129668.1	468210	469094	2	minus	carbohydrate ABC transporter permease			protein-coding			WKL22091.1	carbohydrate ABC transporter permease	294	QYR00_16270
CP129668.1	469094	469972	2	minus	sugar ABC transporter permease			protein-coding			WKL22092.1	sugar ABC transporter permease	292	QYR00_16275
CP129668.1	470204	471406	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL23354.1	ABC transporter substrate-binding protein	400	QYR00_16280
CP129668.1	471529	473049	2	minus	aldehyde dehydrogenase family protein			protein-coding			WKL22093.1	aldehyde dehydrogenase family protein	506	QYR00_16285
CP129668.1	473049	473828	2	minus	enoyl-CoA hydratase/isomerase family protein			protein-coding			WKL22094.1	enoyl-CoA hydratase/isomerase family protein	259	QYR00_16290
CP129668.1	473821	475434	2	minus	acyl CoA:acetate/3-ketoacid CoA transferase			protein-coding			WKL22095.1	acyl CoA:acetate/3-ketoacid CoA transferase	537	QYR00_16295
CP129668.1	475431	476444	2	minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WKL22096.1	Gfo/Idh/MocA family oxidoreductase	337	QYR00_16300
CP129668.1	476441	477487	2	minus	LacI family DNA-binding transcriptional regulator			protein-coding			WKL22097.1	LacI family DNA-binding transcriptional regulator	348	QYR00_16305
CP129668.1	477899	478369	2	plus	heme-degrading domain-containing protein			protein-coding			WKL22098.1	heme-degrading domain-containing protein	156	QYR00_16310
CP129668.1	478683	479183	2	plus	spore coat U domain-containing protein			protein-coding			WKL22099.1	spore coat U domain-containing protein	166	QYR00_16315
CP129668.1	479205	479924	2	plus	molecular chaperone			protein-coding			WKL22100.1	molecular chaperone	239	QYR00_16320
CP129668.1	479980	482334	2	plus	fimbria/pilus outer membrane usher protein			protein-coding			WKL22101.1	fimbria/pilus outer membrane usher protein	784	QYR00_16325
CP129668.1	482331	483284	2	plus	spore coat U domain-containing protein			protein-coding			WKL22102.1	spore coat U domain-containing protein	317	QYR00_16330
CP129668.1	483320	484318	2	minus	NAD(+) synthase	nadE		protein-coding			WKL22103.1	NAD(+) synthase	332	QYR00_16335
CP129668.1	484315	485847	2	minus	class I adenylate-forming enzyme family protein			protein-coding			WKL22104.1	class I adenylate-forming enzyme family protein	510	QYR00_16340
CP129668.1	485867	486130	2	minus	acyl carrier protein			protein-coding			WKL22105.1	acyl carrier protein	87	QYR00_16345
CP129668.1	486127	488079	2	minus	asparagine synthase (glutamine-hydrolyzing)	asnB		protein-coding			WKL22106.1	asparagine synthase (glutamine-hydrolyzing)	650	QYR00_16350
CP129668.1	488080	488988	2	minus	hypothetical protein			protein-coding			WKL22107.1	hypothetical protein	302	QYR00_16355
CP129668.1	489446	492235	2	minus	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase			protein-coding			WKL22108.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	929	QYR00_16360
CP129668.1	493013	493201	2	minus	uncharacterized gene			pseudogene						QYR00_16365
CP129668.1	493354	494088	2	minus	IS21-like element helper ATPase IstB	istB		protein-coding			WKL22109.1	IS21-like element helper ATPase IstB	244	QYR00_16370
CP129668.1	494021	495589	2	minus	uncharacterized gene	istA		pseudogene						QYR00_16375
CP129668.1	496079	497047	2	minus	calcium/sodium antiporter			protein-coding			WKL22110.1	calcium/sodium antiporter	322	QYR00_16380
CP129668.1	497118	497780	2	minus	nitroreductase family protein			protein-coding			WKL22111.1	nitroreductase family protein	220	QYR00_16385
CP129668.1	497815	498210	2	minus	CBS domain-containing protein			protein-coding			WKL22112.1	CBS domain-containing protein	131	QYR00_16390
CP129668.1	498372	499289	2	minus	FAD:protein FMN transferase			protein-coding			WKL22113.1	FAD:protein FMN transferase	305	QYR00_16395
CP129668.1	499351	500571	2	minus	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	nqrF		protein-coding			WKL22114.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	406	QYR00_16400
CP129668.1	500568	501170	2	minus	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	nqrE		protein-coding			WKL22115.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	200	QYR00_16405
CP129668.1	501167	501826	2	minus	NADH:ubiquinone reductase (Na(+)-transporting) subunit D			protein-coding			WKL22116.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit D	219	QYR00_16410
CP129668.1	501823	502641	2	minus	NADH:ubiquinone reductase (Na(+)-transporting) subunit C	nqrC		protein-coding			WKL22117.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit C	272	QYR00_16415
CP129668.1	502884	504437	2	plus	IS21 family transposase	istA		protein-coding			WKL22118.1	IS21 family transposase	517	QYR00_16420
